Epoch: 0, time: 0.454, Train Loss: 9.146e+00,Vali Loss: 9.125e-01, Train l2: 1.1313, Vali l2: 1.0199
Epoch: 828, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 1.029e+00, Train l2: 0.0931, Vali l2: 0.6610
Epoch: 829, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 1.056e+00, Train l2: 0.0931, Vali l2: 0.6724
Epoch: 830, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 1.141e+00, Train l2: 0.0931, Vali l2: 0.6900
Epoch: 831, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 9.641e-01, Train l2: 0.0931, Vali l2: 0.6454
Epoch: 832, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 9.863e-01, Train l2: 0.0932, Vali l2: 0.6365
Epoch: 833, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 9.331e-01, Train l2: 0.0931, Vali l2: 0.6090
Epoch: 834, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 1.067e+00, Train l2: 0.0931, Vali l2: 0.6741
Epoch: 835, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 9.669e-01, Train l2: 0.0931, Vali l2: 0.6289
Epoch: 836, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 9.594e-01, Train l2: 0.0931, Vali l2: 0.6225
Epoch: 837, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 1.092e+00, Train l2: 0.0931, Vali l2: 0.6898
Epoch: 838, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 9.841e-01, Train l2: 0.0931, Vali l2: 0.6484
Epoch: 839, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 1.208e+00, Train l2: 0.0931, Vali l2: 0.6745
Epoch: 840, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 1.068e+00, Train l2: 0.0931, Vali l2: 0.6501
Epoch: 841, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 1.198e+00, Train l2: 0.0931, Vali l2: 0.6758
Epoch: 842, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 1.159e+00, Train l2: 0.0931, Vali l2: 0.6848
Epoch: 843, time: 0.064, Train Loss: 8.156e+00,Vali Loss: 1.064e+00, Train l2: 0.0931, Vali l2: 0.6709
Epoch: 844, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 9.447e-01, Train l2: 0.0931, Vali l2: 0.6437
Epoch: 845, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 9.398e-01, Train l2: 0.0932, Vali l2: 0.6126
Epoch: 846, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 1.010e+00, Train l2: 0.0931, Vali l2: 0.6316
Epoch: 847, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 1.041e+00, Train l2: 0.0931, Vali l2: 0.6433
Epoch: 848, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 9.361e-01, Train l2: 0.0932, Vali l2: 0.6200
Epoch: 849, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 1.137e+00, Train l2: 0.0931, Vali l2: 0.6890
Epoch: 850, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 8.115e-01, Train l2: 0.0932, Vali l2: 0.6043
Epoch: 851, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 7.736e-01, Train l2: 0.0931, Vali l2: 0.6208
Epoch: 852, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 9.436e-01, Train l2: 0.0931, Vali l2: 0.6544
Epoch: 853, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 7.724e-01, Train l2: 0.0931, Vali l2: 0.5820
Epoch: 854, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 1.143e+00, Train l2: 0.0931, Vali l2: 0.6778
Epoch: 855, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 1.085e+00, Train l2: 0.0931, Vali l2: 0.6595
Epoch: 856, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 1.373e+00, Train l2: 0.0931, Vali l2: 0.7089
Epoch: 857, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 8.570e-01, Train l2: 0.0931, Vali l2: 0.6271
Epoch: 858, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 7.671e-01, Train l2: 0.0931, Vali l2: 0.5917
Epoch: 859, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 1.037e+00, Train l2: 0.0931, Vali l2: 0.6605
Epoch: 860, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 8.719e-01, Train l2: 0.0931, Vali l2: 0.5937
Epoch: 861, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 1.145e+00, Train l2: 0.0931, Vali l2: 0.6881
Epoch: 862, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 9.403e-01, Train l2: 0.0931, Vali l2: 0.6355
Epoch: 863, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 9.872e-01, Train l2: 0.0931, Vali l2: 0.6551
Epoch: 864, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 9.134e-01, Train l2: 0.0931, Vali l2: 0.6436
Epoch: 865, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 9.308e-01, Train l2: 0.0931, Vali l2: 0.6650
Epoch: 866, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 9.696e-01, Train l2: 0.0931, Vali l2: 0.6374
Epoch: 867, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 7.969e-01, Train l2: 0.0931, Vali l2: 0.5931
Epoch: 868, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 8.418e-01, Train l2: 0.0931, Vali l2: 0.6024
Epoch: 869, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 1.014e+00, Train l2: 0.0931, Vali l2: 0.6484
Epoch: 870, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 9.362e-01, Train l2: 0.0931, Vali l2: 0.6335
Epoch: 871, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 8.220e-01, Train l2: 0.0931, Vali l2: 0.5907
Epoch: 872, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 1.338e+00, Train l2: 0.0931, Vali l2: 0.6945
Epoch: 873, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 8.634e-01, Train l2: 0.0931, Vali l2: 0.6064
Epoch: 874, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 1.038e+00, Train l2: 0.0931, Vali l2: 0.6366
Epoch: 875, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 1.086e+00, Train l2: 0.0931, Vali l2: 0.6576
Epoch: 876, time: 0.063, Train Loss: 8.155e+00,Vali Loss: 1.003e+00, Train l2: 0.0931, Vali l2: 0.6707
Epoch: 877, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 1.052e+00, Train l2: 0.0931, Vali l2: 0.6410
Epoch: 878, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 1.062e+00, Train l2: 0.0930, Vali l2: 0.6621
Epoch: 879, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 1.014e+00, Train l2: 0.0931, Vali l2: 0.6410
Epoch: 880, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 1.010e+00, Train l2: 0.0931, Vali l2: 0.6439
Epoch: 881, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 9.568e-01, Train l2: 0.0931, Vali l2: 0.6233
Epoch: 882, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 9.796e-01, Train l2: 0.0931, Vali l2: 0.6384
Epoch: 883, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 9.058e-01, Train l2: 0.0931, Vali l2: 0.6273
Epoch: 884, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 8.411e-01, Train l2: 0.0931, Vali l2: 0.5961
Epoch: 885, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 1.248e+00, Train l2: 0.0931, Vali l2: 0.6879
Epoch: 886, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 8.410e-01, Train l2: 0.0932, Vali l2: 0.6103
Epoch: 887, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 9.592e-01, Train l2: 0.0931, Vali l2: 0.6463
Epoch: 888, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 1.096e+00, Train l2: 0.0931, Vali l2: 0.6490
Epoch: 889, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 1.178e+00, Train l2: 0.0931, Vali l2: 0.6853
Epoch: 890, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 1.071e+00, Train l2: 0.0931, Vali l2: 0.6610
Epoch: 891, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 8.068e-01, Train l2: 0.0931, Vali l2: 0.5837
Epoch: 892, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 1.094e+00, Train l2: 0.0931, Vali l2: 0.6754
Epoch: 893, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 1.033e+00, Train l2: 0.0931, Vali l2: 0.6717
Epoch: 894, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 1.054e+00, Train l2: 0.0930, Vali l2: 0.6473
Epoch: 895, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 7.659e-01, Train l2: 0.0931, Vali l2: 0.5915
Epoch: 896, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 1.314e+00, Train l2: 0.0931, Vali l2: 0.7019
Epoch: 897, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 8.161e-01, Train l2: 0.0931, Vali l2: 0.6129
Epoch: 898, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 9.056e-01, Train l2: 0.0931, Vali l2: 0.6169
Epoch: 899, time: 0.064, Train Loss: 8.154e+00,Vali Loss: 8.768e-01, Train l2: 0.0931, Vali l2: 0.6487
Epoch: 900, time: 0.064, Train Loss: 8.153e+00,Vali Loss: 1.085e+00, Train l2: 0.0930, Vali l2: 0.6956
Epoch: 901, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 7.366e-01, Train l2: 0.0930, Vali l2: 0.5784
Epoch: 902, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 1.404e+00, Train l2: 0.0930, Vali l2: 0.7272
Epoch: 903, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 8.195e-01, Train l2: 0.0930, Vali l2: 0.5889
Epoch: 904, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 8.663e-01, Train l2: 0.0930, Vali l2: 0.6211
Epoch: 905, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 1.041e+00, Train l2: 0.0930, Vali l2: 0.6449
Epoch: 906, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 8.787e-01, Train l2: 0.0930, Vali l2: 0.6296
Epoch: 907, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 1.043e+00, Train l2: 0.0930, Vali l2: 0.6350
Epoch: 908, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 1.062e+00, Train l2: 0.0930, Vali l2: 0.6506
Epoch: 909, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 1.055e+00, Train l2: 0.0930, Vali l2: 0.6603
Epoch: 910, time: 0.063, Train Loss: 8.154e+00,Vali Loss: 1.103e+00, Train l2: 0.0931, Vali l2: 0.6894
Epoch: 911, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 1.132e+00, Train l2: 0.0930, Vali l2: 0.6634
Epoch: 912, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 8.029e-01, Train l2: 0.0930, Vali l2: 0.6067
Epoch: 913, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 1.004e+00, Train l2: 0.0930, Vali l2: 0.6458
Epoch: 914, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 1.065e+00, Train l2: 0.0930, Vali l2: 0.6588
Epoch: 915, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 9.715e-01, Train l2: 0.0930, Vali l2: 0.6212
Epoch: 916, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 1.073e+00, Train l2: 0.0930, Vali l2: 0.6780
Epoch: 917, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 1.043e+00, Train l2: 0.0930, Vali l2: 0.6566
Epoch: 918, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 8.443e-01, Train l2: 0.0930, Vali l2: 0.5915
Epoch: 919, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 9.552e-01, Train l2: 0.0930, Vali l2: 0.6422
Epoch: 920, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 6.938e-01, Train l2: 0.0930, Vali l2: 0.5809
Epoch: 921, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 1.006e+00, Train l2: 0.0930, Vali l2: 0.6353
Epoch: 922, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 7.708e-01, Train l2: 0.0930, Vali l2: 0.6077
Epoch: 923, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 9.631e-01, Train l2: 0.0930, Vali l2: 0.6151
Epoch: 924, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 1.007e+00, Train l2: 0.0930, Vali l2: 0.6555
Epoch: 925, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 9.391e-01, Train l2: 0.0930, Vali l2: 0.6265
Epoch: 926, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 1.280e+00, Train l2: 0.0930, Vali l2: 0.7162
Epoch: 927, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 1.034e+00, Train l2: 0.0930, Vali l2: 0.6672
Epoch: 928, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 8.702e-01, Train l2: 0.0930, Vali l2: 0.6113
Epoch: 929, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 8.799e-01, Train l2: 0.0930, Vali l2: 0.6220
Epoch: 930, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 1.054e+00, Train l2: 0.0930, Vali l2: 0.6479
Epoch: 931, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 7.659e-01, Train l2: 0.0930, Vali l2: 0.5976
Epoch: 932, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 8.622e-01, Train l2: 0.0930, Vali l2: 0.6382
Epoch: 933, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 8.598e-01, Train l2: 0.0930, Vali l2: 0.6043
Epoch: 934, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 8.005e-01, Train l2: 0.0930, Vali l2: 0.5984
Epoch: 935, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 1.025e+00, Train l2: 0.0930, Vali l2: 0.6603
Epoch: 936, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 1.330e+00, Train l2: 0.0930, Vali l2: 0.7193
Epoch: 937, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 7.370e-01, Train l2: 0.0930, Vali l2: 0.5791
Epoch: 938, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 1.007e+00, Train l2: 0.0930, Vali l2: 0.6547
Epoch: 939, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 1.004e+00, Train l2: 0.0930, Vali l2: 0.6495
Epoch: 940, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 8.960e-01, Train l2: 0.0930, Vali l2: 0.6324
Epoch: 941, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 9.825e-01, Train l2: 0.0930, Vali l2: 0.6314
Epoch: 942, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 1.011e+00, Train l2: 0.0930, Vali l2: 0.6341
Epoch: 943, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 8.945e-01, Train l2: 0.0930, Vali l2: 0.6189
Epoch: 944, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 1.086e+00, Train l2: 0.0930, Vali l2: 0.6839
Epoch: 945, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 1.143e+00, Train l2: 0.0930, Vali l2: 0.7071
Epoch: 946, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 7.843e-01, Train l2: 0.0930, Vali l2: 0.6155
Epoch: 947, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 1.190e+00, Train l2: 0.0930, Vali l2: 0.7010
Epoch: 948, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 9.084e-01, Train l2: 0.0930, Vali l2: 0.6298
Epoch: 949, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 9.199e-01, Train l2: 0.0930, Vali l2: 0.6316
Epoch: 950, time: 0.063, Train Loss: 8.153e+00,Vali Loss: 8.817e-01, Train l2: 0.0930, Vali l2: 0.6083
Epoch: 951, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 1.024e+00, Train l2: 0.0931, Vali l2: 0.6548
Epoch: 952, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 1.152e+00, Train l2: 0.0930, Vali l2: 0.6614
Epoch: 953, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 9.238e-01, Train l2: 0.0930, Vali l2: 0.6184
Epoch: 954, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 7.845e-01, Train l2: 0.0930, Vali l2: 0.6059
Epoch: 955, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 1.227e+00, Train l2: 0.0930, Vali l2: 0.7089
Epoch: 956, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 9.560e-01, Train l2: 0.0930, Vali l2: 0.6160
Epoch: 957, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 8.328e-01, Train l2: 0.0930, Vali l2: 0.6153
Epoch: 958, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 9.617e-01, Train l2: 0.0930, Vali l2: 0.6310
Epoch: 959, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 8.817e-01, Train l2: 0.0930, Vali l2: 0.6058
Epoch: 960, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 1.135e+00, Train l2: 0.0930, Vali l2: 0.6825
Epoch: 961, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 9.889e-01, Train l2: 0.0930, Vali l2: 0.6293
Epoch: 962, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 8.978e-01, Train l2: 0.0930, Vali l2: 0.6173
Epoch: 963, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 7.987e-01, Train l2: 0.0930, Vali l2: 0.6270
Epoch: 964, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 8.511e-01, Train l2: 0.0930, Vali l2: 0.6044
Epoch: 965, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 8.431e-01, Train l2: 0.0930, Vali l2: 0.6041
Epoch: 966, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 9.621e-01, Train l2: 0.0930, Vali l2: 0.6171
Epoch: 967, time: 0.064, Train Loss: 8.152e+00,Vali Loss: 8.933e-01, Train l2: 0.0930, Vali l2: 0.6023
Epoch: 968, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 7.871e-01, Train l2: 0.0930, Vali l2: 0.6182
Epoch: 969, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 8.567e-01, Train l2: 0.0930, Vali l2: 0.6136
Epoch: 970, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 7.651e-01, Train l2: 0.0930, Vali l2: 0.5935
Epoch: 971, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 1.086e+00, Train l2: 0.0930, Vali l2: 0.6541
Epoch: 972, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 1.071e+00, Train l2: 0.0930, Vali l2: 0.6889
Epoch: 973, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 1.025e+00, Train l2: 0.0930, Vali l2: 0.6491
Epoch: 974, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 8.433e-01, Train l2: 0.0930, Vali l2: 0.6064
Epoch: 975, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 8.745e-01, Train l2: 0.0930, Vali l2: 0.6109
Epoch: 976, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 9.894e-01, Train l2: 0.0930, Vali l2: 0.6411
Epoch: 977, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 9.471e-01, Train l2: 0.0930, Vali l2: 0.6206
Epoch: 978, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 1.003e+00, Train l2: 0.0930, Vali l2: 0.6317
Epoch: 979, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 9.065e-01, Train l2: 0.0930, Vali l2: 0.6181
Epoch: 980, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 9.038e-01, Train l2: 0.0930, Vali l2: 0.6216
Epoch: 981, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 1.224e+00, Train l2: 0.0930, Vali l2: 0.6724
Epoch: 982, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 8.078e-01, Train l2: 0.0930, Vali l2: 0.6112
Epoch: 983, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 1.144e+00, Train l2: 0.0930, Vali l2: 0.7058
Epoch: 984, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 1.104e+00, Train l2: 0.0930, Vali l2: 0.6600
Epoch: 985, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 1.163e+00, Train l2: 0.0930, Vali l2: 0.6663
Epoch: 986, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 1.021e+00, Train l2: 0.0930, Vali l2: 0.6601
Epoch: 987, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 9.778e-01, Train l2: 0.0930, Vali l2: 0.6284
Epoch: 988, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 9.448e-01, Train l2: 0.0930, Vali l2: 0.6202
Epoch: 989, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 1.085e+00, Train l2: 0.0930, Vali l2: 0.6523
Epoch: 990, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 9.175e-01, Train l2: 0.0930, Vali l2: 0.6321
Epoch: 991, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 9.510e-01, Train l2: 0.0930, Vali l2: 0.6194
Epoch: 992, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 1.064e+00, Train l2: 0.0930, Vali l2: 0.6685
Epoch: 993, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 9.966e-01, Train l2: 0.0930, Vali l2: 0.6568
Epoch: 994, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 6.274e-01, Train l2: 0.0930, Vali l2: 0.5251
Epoch: 995, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 9.950e-01, Train l2: 0.0930, Vali l2: 0.6509
Epoch: 996, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 7.916e-01, Train l2: 0.0930, Vali l2: 0.6130
Epoch: 997, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 9.451e-01, Train l2: 0.0930, Vali l2: 0.6179
Epoch: 998, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 9.650e-01, Train l2: 0.0930, Vali l2: 0.6311
Epoch: 999, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.182e+00, Train l2: 0.0930, Vali l2: 0.6948
Epoch: 1000, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.534e-01, Train l2: 0.0930, Vali l2: 0.6155
Epoch: 1001, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 9.715e-01, Train l2: 0.0930, Vali l2: 0.6344
Epoch: 1002, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 1.213e+00, Train l2: 0.0930, Vali l2: 0.6749
Epoch: 1003, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.671e-01, Train l2: 0.0930, Vali l2: 0.6083
Epoch: 1004, time: 0.063, Train Loss: 8.152e+00,Vali Loss: 1.203e+00, Train l2: 0.0930, Vali l2: 0.6812
Epoch: 1005, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 6.916e-01, Train l2: 0.0930, Vali l2: 0.5663
Epoch: 1006, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.280e+00, Train l2: 0.0929, Vali l2: 0.6970
Epoch: 1007, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.181e+00, Train l2: 0.0930, Vali l2: 0.6785
Epoch: 1008, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.014e+00, Train l2: 0.0930, Vali l2: 0.6421
Epoch: 1009, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.209e+00, Train l2: 0.0929, Vali l2: 0.6930
Epoch: 1010, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 9.767e-01, Train l2: 0.0929, Vali l2: 0.6324
Epoch: 1011, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 9.629e-01, Train l2: 0.0930, Vali l2: 0.6810
Epoch: 1012, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 9.105e-01, Train l2: 0.0929, Vali l2: 0.6224
Epoch: 1013, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.079e+00, Train l2: 0.0930, Vali l2: 0.6690
Epoch: 1014, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.971e-01, Train l2: 0.0930, Vali l2: 0.6208
Epoch: 1015, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 9.348e-01, Train l2: 0.0930, Vali l2: 0.6325
Epoch: 1016, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.036e+00, Train l2: 0.0930, Vali l2: 0.6624
Epoch: 1017, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.064e+00, Train l2: 0.0929, Vali l2: 0.6547
Epoch: 1018, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.940e-01, Train l2: 0.0929, Vali l2: 0.6104
Epoch: 1019, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.113e+00, Train l2: 0.0929, Vali l2: 0.6841
Epoch: 1020, time: 0.066, Train Loss: 8.151e+00,Vali Loss: 7.222e-01, Train l2: 0.0929, Vali l2: 0.5847
Epoch: 1021, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 7.946e-01, Train l2: 0.0929, Vali l2: 0.6205
Epoch: 1022, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 9.438e-01, Train l2: 0.0929, Vali l2: 0.6410
Epoch: 1023, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.092e+00, Train l2: 0.0930, Vali l2: 0.6690
Epoch: 1024, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.130e+00, Train l2: 0.0929, Vali l2: 0.6669
Epoch: 1025, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 9.836e-01, Train l2: 0.0929, Vali l2: 0.6731
Epoch: 1026, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.095e+00, Train l2: 0.0929, Vali l2: 0.6818
Epoch: 1027, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.485e-01, Train l2: 0.0929, Vali l2: 0.6095
Epoch: 1028, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 7.898e-01, Train l2: 0.0929, Vali l2: 0.5878
Epoch: 1029, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.350e-01, Train l2: 0.0929, Vali l2: 0.5874
Epoch: 1030, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.126e-01, Train l2: 0.0929, Vali l2: 0.6224
Epoch: 1031, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.113e+00, Train l2: 0.0929, Vali l2: 0.6681
Epoch: 1032, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.232e+00, Train l2: 0.0930, Vali l2: 0.6868
Epoch: 1033, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.060e+00, Train l2: 0.0929, Vali l2: 0.6754
Epoch: 1034, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 9.657e-01, Train l2: 0.0929, Vali l2: 0.6387
